id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1750433,1,2016-02-29 07:05:21,2016-02-29 07:07:33,1,-73.9675521850586,40.79271697998047,-73.95568084716798,40.787761688232415,N,132
id3511620,2,2016-01-09 06:55:48,2016-01-09 06:59:08,1,-73.99017333984375,40.756851196289055,-73.98168182373048,40.76004028320313,N,200
id0844285,1,2016-05-06 10:37:00,2016-05-06 10:58:43,1,-73.96327209472656,40.774696350097656,-74.00393676757811,40.7530517578125,N,1303
id3942345,2,2016-03-31 21:11:52,2016-03-31 21:23:17,1,-73.97109985351562,40.755130767822266,-73.99259185791014,40.74814987182617,N,685
id2895399,2,2016-05-31 16:45:58,2016-05-31 17:35:18,1,-73.87097930908203,40.773780822753906,-73.97803497314453,40.75328063964844,N,2960
id2338284,2,2016-03-16 10:50:56,2016-03-16 10:54:16,5,-73.97714233398438,40.76491165161133,-73.96990203857422,40.75983047485352,N,200
id2741389,1,2016-03-31 13:51:48,2016-03-31 14:09:27,4,-73.97936248779298,40.76712417602539,-73.99234771728516,40.74877166748047,N,1059
id1462693,1,2016-03-20 11:12:43,2016-03-20 11:18:40,1,-73.97032928466798,40.79412841796875,-73.95671844482422,40.80591583251953,N,357
id2067823,2,2016-06-15 22:59:08,2016-06-15 23:03:37,5,-74.00564575195312,40.72493743896485,-73.99842834472656,40.71894836425781,N,269
id3533952,2,2016-04-28 10:56:45,2016-04-28 11:06:21,1,-73.99156188964845,40.73843765258789,-73.98534393310547,40.738929748535156,N,576
id0897566,1,2016-03-11 20:47:48,2016-03-11 20:54:28,1,-73.99779510498048,40.73616790771485,-73.9910430908203,40.74890518188477,N,400
id1080841,2,2016-03-14 13:41:30,2016-03-14 14:00:08,1,-73.97937774658203,40.74689102172852,-74.01178741455078,40.714942932128906,N,1118
id0466173,2,2016-01-12 04:42:03,2016-01-12 04:44:05,1,-73.9461898803711,40.77315139770508,-73.95243835449219,40.76559829711913,N,122
id1616500,2,2016-03-09 05:34:32,2016-03-09 05:38:04,5,-73.98712921142578,40.73360824584961,-73.97531127929686,40.74966049194336,N,212
id0844072,1,2016-03-05 23:52:53,2016-03-06 00:01:53,1,-73.97098541259766,40.757484436035156,-73.9517593383789,40.7735710144043,Y,540
id0590614,1,2016-01-12 08:37:46,2016-01-12 08:43:03,1,-73.97183227539062,40.7972068786621,-73.9669189453125,40.80363464355469,N,317
id1570451,2,2016-06-20 14:16:56,2016-06-20 14:28:43,2,-73.96598815917969,40.773941040039055,-73.97199249267578,40.76398849487305,N,707
id1284376,1,2016-06-20 22:09:53,2016-06-20 22:18:27,2,-73.9793701171875,40.76100540161133,-73.98095703125,40.779460906982415,N,514
id0914458,1,2016-04-07 22:11:58,2016-04-07 22:27:21,1,-73.97473907470702,40.76130676269531,-73.99201202392578,40.73038864135742,N,923
id1798117,1,2016-05-05 13:19:23,2016-05-05 13:27:12,1,-73.98999786376955,40.7335319519043,-74.0023193359375,40.73875427246094,N,469
id0206216,1,2016-03-04 13:51:55,2016-03-04 14:01:43,1,-73.96611785888672,40.794918060302734,-73.95064544677734,40.80745697021485,N,588
id3912369,2,2016-01-11 14:26:48,2016-01-11 14:30:59,1,-73.95401000976562,40.77869033813477,-73.95349884033203,40.77534866333008,N,251
id2217454,1,2016-06-28 05:41:04,2016-06-28 05:59:44,1,-73.97705841064453,40.7748908996582,-74.0086441040039,40.72488021850585,N,1120
id1984305,1,2016-05-14 12:26:09,2016-05-14 12:29:08,1,-73.94931030273438,40.77281951904297,-73.94571685791014,40.77943420410156,N,179
id2747805,2,2016-06-07 14:45:43,2016-06-07 14:56:12,1,-73.96984100341797,40.76279067993164,-73.9619598388672,40.77602767944336,N,629
id3233863,2,2016-05-07 15:13:56,2016-05-07 15:28:27,1,-73.97602844238281,40.77643585205078,-73.97295379638672,40.755638122558594,N,871
id1184529,2,2016-03-29 17:20:11,2016-03-29 17:26:06,6,-73.94527435302734,40.81322860717773,-73.93814086914062,40.80719375610352,N,355
id3752284,2,2016-05-18 00:24:10,2016-05-18 00:39:27,1,-73.98399353027342,40.77036666870117,-74.00133514404298,40.729270935058594,N,917
id3323667,1,2016-04-07 07:33:18,2016-04-07 08:01:17,1,-73.95001983642578,40.772010803222656,-73.99427795410156,40.7491340637207,N,1679
id0439917,1,2016-06-07 13:52:46,2016-06-07 14:09:49,1,-73.98070526123048,40.76253128051758,-73.98758697509766,40.75552368164063,N,1023
id0719712,2,2016-06-17 20:02:42,2016-06-17 20:12:20,1,-73.98200225830078,40.778404235839844,-73.97566986083984,40.76050567626953,N,578
id1396774,1,2016-03-28 18:17:19,2016-03-28 18:35:57,1,-74.01166534423827,40.7044792175293,-73.98646545410156,40.77745819091797,N,1118
id3882855,1,2016-06-03 09:56:38,2016-06-03 10:25:08,1,-73.96357727050781,40.768104553222656,-73.99315643310547,40.73834609985352,N,1710
id2493924,2,2016-04-24 10:11:01,2016-04-24 10:17:46,3,-73.94818115234375,40.77461242675781,-73.96235656738281,40.75778198242188,N,405
id2195451,1,2016-01-14 21:58:57,2016-01-14 22:05:37,1,-73.95510101318358,40.76904678344727,-73.9734115600586,40.74383163452149,N,400
id1942809,1,2016-04-23 00:17:29,2016-04-23 00:22:12,1,-73.98985290527344,40.74087524414063,-73.98182678222656,40.737159729003906,N,283
id3174127,2,2016-02-24 07:28:31,2016-02-24 07:38:36,1,-73.99288177490234,40.742652893066406,-73.97450256347656,40.73659896850585,N,605
id1935117,1,2016-05-28 10:20:27,2016-05-28 10:24:55,2,-73.98001861572266,40.73927688598633,-73.98001861572266,40.74736022949219,N,268
id3279425,1,2016-06-21 20:46:54,2016-06-21 20:55:11,1,-74.01575469970702,40.71459579467773,-74.00695037841797,40.70822143554688,N,497
id2736858,1,2016-06-29 11:25:40,2016-06-29 11:30:43,1,-73.9813461303711,40.728904724121094,-73.98777770996094,40.72393035888672,N,303
id2995768,1,2016-04-05 23:32:45,2016-04-05 23:57:10,1,-73.97782897949219,40.76411056518555,-73.90347290039062,40.77283477783203,N,1465
id3744837,2,2016-01-04 13:44:14,2016-01-04 14:07:43,2,-73.98726654052734,40.74066925048828,-74.02416229248048,40.625648498535156,N,1409
id1603758,2,2016-02-24 20:57:57,2016-02-24 21:04:09,2,-73.94973754882812,40.78075408935547,-73.95658874511719,40.766273498535156,N,372
id1027578,1,2016-02-03 10:13:17,2016-02-03 10:26:52,1,-73.97675323486328,40.78829193115234,-73.99960327148438,40.75476837158203,N,815
id2807698,1,2016-04-07 22:41:10,2016-04-07 22:45:04,4,-73.98505401611328,40.74176788330078,-73.9886474609375,40.73234939575195,N,234
id1120638,2,2016-02-16 10:02:15,2016-02-16 10:10:51,5,-73.98097229003906,40.68918991088867,-73.99227905273438,40.68991088867188,N,516
id2898003,2,2016-05-21 01:48:06,2016-05-21 01:55:32,1,-73.99121856689453,40.75028610229492,-73.97825622558594,40.73922729492188,N,446
id1556344,2,2016-04-02 16:24:17,2016-04-02 16:26:26,2,-73.97289276123048,40.75648880004883,-73.97683715820312,40.75024032592773,N,129
id0829562,1,2016-04-27 05:23:56,2016-04-27 05:46:39,2,-74.00009155273438,40.71837615966797,-73.9180145263672,40.68721389770508,N,1363
id2480397,1,2016-05-28 13:53:43,2016-05-28 13:57:48,1,-73.98284912109375,40.76590347290039,-73.98438262939453,40.7596549987793,N,245
id2771138,2,2016-02-20 14:53:25,2016-02-20 14:56:37,1,-73.97080993652342,40.79631042480469,-73.96542358398438,40.80572128295898,N,192
id3265434,1,2016-04-25 22:05:38,2016-04-25 22:13:22,1,-73.98114776611328,40.76443099975585,-73.99015045166014,40.74658584594727,N,464
id2544931,1,2016-04-11 23:26:33,2016-04-11 23:33:18,1,-73.9722900390625,40.79360580444336,-73.95050811767578,40.80244064331055,N,405
id0671074,2,2016-06-20 06:37:43,2016-06-20 06:42:11,1,-73.98603057861328,40.76045608520508,-73.99120330810547,40.750099182128906,N,268
id0162160,2,2016-03-27 21:17:58,2016-03-27 21:28:02,1,-74.00225830078125,40.7247314453125,-74.00917053222656,40.70741653442383,N,604
id1239253,2,2016-03-11 15:40:11,2016-03-11 15:42:09,1,-73.97164916992188,40.79463577270508,-73.96944427490234,40.80071640014648,N,118
id0132269,1,2016-05-09 17:16:05,2016-05-09 17:22:29,1,-73.9971923828125,40.72625732421875,-74.0068359375,40.73301315307617,N,384
id1693796,1,2016-02-11 16:01:41,2016-02-11 16:10:07,1,-73.97743225097656,40.738468170166016,-73.99193572998048,40.73107528686523,N,506
id2140916,2,2016-02-21 12:52:09,2016-02-21 13:02:18,3,-73.96077728271484,40.78103637695313,-73.9734649658203,40.76385116577149,N,609
id2188880,1,2016-03-15 08:06:28,2016-03-15 08:12:30,1,-73.96783447265625,40.76561737060547,-73.95883178710938,40.77792739868164,N,362
id0341791,2,2016-06-02 18:42:10,2016-06-02 18:54:01,2,-74.00238037109375,40.74500274658203,-73.97834014892578,40.73759078979492,N,711
id3704019,2,2016-03-11 02:04:21,2016-03-11 02:10:54,2,-74.001708984375,40.74116897583008,-73.98856353759766,40.73149108886719,N,393
id2964095,1,2016-02-05 10:36:00,2016-02-05 10:47:50,1,-73.99229431152342,40.75374221801758,-74.00611114501955,40.73013687133789,N,710
id2280010,1,2016-04-23 14:03:08,2016-04-23 14:08:07,1,-73.99285888671875,40.71306610107422,-73.98837280273438,40.71821594238281,N,299
id1342403,1,2016-03-05 22:38:54,2016-03-05 22:47:11,1,-73.99121856689453,40.75014877319336,-74.00182342529298,40.72944641113281,N,497
id2602801,1,2016-04-11 22:51:17,2016-04-11 22:57:53,1,-73.96986389160156,40.758296966552734,-73.95914459228516,40.77463912963867,N,396
id0646227,1,2016-05-30 18:16:20,2016-05-30 18:18:29,1,-73.9892578125,40.74386596679688,-73.98252868652342,40.74083709716797,N,129
id0418858,1,2016-04-17 03:57:57,2016-04-17 04:00:04,1,-73.99212646484375,40.71488952636719,-73.98960876464844,40.722557067871094,N,127
id2677680,2,2016-05-24 08:30:58,2016-05-24 08:56:45,1,-73.9749755859375,40.74185180664063,-73.92724609375,40.77350616455078,N,1547
id0845850,2,2016-04-12 11:47:42,2016-04-12 11:52:53,1,-73.9814224243164,40.752723693847656,-73.98798370361328,40.74576187133789,N,311
id3445224,2,2016-04-06 14:18:39,2016-04-06 14:26:08,6,-73.9749526977539,40.79291915893555,-73.96273040771484,40.80936050415039,N,449
id2683982,2,2016-05-20 18:44:44,2016-05-20 19:00:28,1,-73.96163177490234,40.75561141967773,-73.98487854003906,40.759544372558594,N,944
id0038653,2,2016-04-10 16:03:22,2016-04-10 16:53:59,1,-73.97771453857422,40.7499885559082,-73.78958129882812,40.64283752441406,N,3037
id3237084,2,2016-03-31 22:15:44,2016-03-31 22:32:32,3,-73.99646759033203,40.73807144165039,-73.9546890258789,40.7673454284668,N,1008
id0175135,2,2016-04-26 16:17:53,2016-04-27 16:15:41,1,-74.0009536743164,40.741981506347656,-73.96626281738281,40.76300048828125,N,86268
id0610838,1,2016-06-25 12:46:00,2016-06-25 12:49:00,1,-74.00685119628906,40.72998809814453,-74.00260162353516,40.73130416870117,N,180
id2545777,1,2016-04-25 17:48:45,2016-04-25 18:12:07,1,-73.95597839355469,40.78201675415039,-73.94159698486328,40.760066986083984,N,1402
id1873474,2,2016-04-22 16:38:03,2016-04-22 16:43:41,1,-73.9988555908203,40.76099395751953,-73.98963165283203,40.757415771484375,N,338
id2086632,2,2016-06-04 12:26:01,2016-06-04 12:45:50,6,-73.97509002685547,40.76087951660156,-73.99324798583984,40.74198913574219,N,1189
id2844084,2,2016-02-26 08:05:54,2016-02-26 08:22:07,1,-73.97534942626955,40.7772216796875,-73.98554992675781,40.745521545410156,N,973
id1466728,1,2016-01-07 01:42:04,2016-01-07 01:50:23,1,-73.95208740234375,40.80405807495117,-73.9500274658203,40.77738952636719,N,499
id0438063,1,2016-06-07 17:02:10,2016-06-07 17:25:27,2,-73.98020935058595,40.76586532592773,-74.00084686279298,40.72404098510742,N,1397
id1889922,1,2016-06-28 16:42:57,2016-06-28 16:48:41,2,-73.99231719970702,40.73451232910156,-73.99579620361328,40.7266960144043,N,344
id3584258,2,2016-03-27 01:58:08,2016-03-27 02:04:20,1,-74.00340270996094,40.743648529052734,-73.98100280761719,40.76081466674805,N,372
id0425748,2,2016-02-14 17:08:36,2016-02-14 17:53:39,1,-73.78433990478516,40.64865493774415,-73.9843521118164,40.76057815551758,N,2703
id1301010,1,2016-05-31 22:44:50,2016-05-31 23:16:04,2,-73.7904739379883,40.64405059814453,-73.98869323730467,40.693450927734375,N,1874
id0565168,2,2016-06-23 21:38:49,2016-06-23 21:52:21,3,-73.96834564208984,40.76787185668945,-73.9911880493164,40.750396728515625,N,812
id3844748,1,2016-01-31 02:29:18,2016-01-31 02:38:03,1,-74.00532531738281,40.73995208740234,-73.98303985595702,40.73859024047852,N,525
id3635027,1,2016-06-01 23:01:58,2016-06-01 23:16:06,1,-73.98340606689453,40.768909454345696,-73.97254180908203,40.7433967590332,N,848
id3252917,1,2016-03-26 20:18:28,2016-03-26 20:22:43,2,-73.98207092285155,40.77463150024415,-73.97943878173827,40.78363800048828,N,255
id1891013,2,2016-02-01 00:59:18,2016-02-01 01:02:24,1,-73.98854064941406,40.75843048095703,-73.97984313964845,40.76107025146485,N,186
id1465651,1,2016-02-24 09:28:16,2016-02-24 09:37:47,1,-73.97727203369139,40.76445388793945,-73.978515625,40.78288650512695,N,571
id3091198,1,2016-05-13 07:08:48,2016-05-13 07:15:13,1,-73.99110412597656,40.75030517578125,-73.9781951904297,40.75614547729492,N,385
id1898501,1,2016-05-01 01:07:48,2016-05-01 01:17:34,1,-73.95526123046875,40.82010269165039,-73.96060180664062,40.799964904785156,N,586
id1935173,2,2016-02-01 19:25:26,2016-02-01 19:35:54,1,-73.98145294189453,40.749977111816406,-73.96971130371094,40.76034164428711,N,628
id2636088,1,2016-04-25 08:30:40,2016-04-25 08:43:09,1,-73.95571899414062,40.77935791015625,-73.968017578125,40.76542282104492,N,749
id3805979,2,2016-01-10 06:48:49,2016-01-10 06:53:13,1,-74.00104522705078,40.75203323364258,-73.9916458129883,40.75069046020508,N,264
id2121227,2,2016-05-11 18:08:32,2016-05-11 18:14:48,2,-73.96629333496094,40.7617416381836,-73.95053100585938,40.78355026245117,N,376
id2311625,1,2016-04-18 12:34:30,2016-04-18 12:45:49,1,-73.9857177734375,40.753028869628906,-73.97055053710938,40.76239776611328,N,679
id0485269,1,2016-02-27 18:26:31,2016-02-27 18:48:26,1,-73.98439025878906,40.76842498779297,-74.00003051757811,40.730411529541016,N,1315
id3640280,1,2016-06-24 08:36:13,2016-06-24 08:46:04,1,-73.97872924804686,40.787464141845696,-73.9643325805664,40.77331161499024,N,591
id1109074,2,2016-01-25 17:29:35,2016-01-25 17:54:16,1,-73.96242523193358,40.77882766723633,-73.98202514648438,40.75360107421875,N,1481
id1723771,1,2016-01-18 18:19:37,2016-01-18 18:37:24,2,-73.98310852050781,40.777645111083984,-73.9921646118164,40.7401237487793,N,1067
id2944364,2,2016-05-04 21:08:41,2016-05-04 21:25:50,2,-73.8730926513672,40.774024963378906,-73.98149871826173,40.72464370727539,N,1029
id3657640,1,2016-02-02 20:59:47,2016-02-02 21:05:51,1,-74.00675964355469,40.730281829833984,-74.01116943359375,40.71638870239258,N,364
id0791858,2,2016-04-11 18:27:53,2016-04-11 18:38:50,3,-74.00328826904298,40.72729110717773,-73.97750091552734,40.72193145751953,N,657
id2054600,2,2016-06-09 16:02:28,2016-06-09 16:12:57,1,-73.98213958740234,40.77376174926758,-73.97052764892578,40.79621887207031,N,629
id1854870,2,2016-04-07 18:17:28,2016-04-07 18:30:22,5,-73.99009704589844,40.738582611083984,-73.99142456054686,40.74890518188477,N,774
id1852448,1,2016-02-21 22:34:24,2016-02-21 22:36:53,3,-73.98970794677734,40.717769622802734,-73.97856903076173,40.71355056762695,N,149
id3541655,2,2016-04-18 12:07:26,2016-04-18 12:35:00,1,-74.00917053222656,40.707481384277344,-73.97657012939453,40.76226043701172,N,1654
id2890582,1,2016-06-11 18:24:38,2016-06-11 18:34:55,2,-73.98607635498048,40.75880813598633,-73.9913558959961,40.74995803833008,N,617
id0681122,2,2016-01-06 10:26:14,2016-01-06 10:50:25,1,-73.96240234375,40.77888870239258,-74.0063247680664,40.71745681762695,N,1451
id1460401,2,2016-02-13 16:17:00,2016-02-13 16:26:09,5,-73.97760009765625,40.75693893432617,-73.97064971923827,40.75075912475585,N,549
id0012352,1,2016-06-25 03:34:55,2016-06-25 03:40:56,1,-73.97139739990234,40.76276397705078,-73.97655487060547,40.74897766113281,N,361
id1186792,2,2016-04-09 18:49:10,2016-04-09 18:58:50,5,-73.9516372680664,40.78258895874024,-73.9558334350586,40.80363082885742,N,580
id0976816,2,2016-03-05 21:37:44,2016-03-05 22:01:43,2,-73.94417572021484,40.74636459350585,-73.99456024169923,40.75559997558594,N,1439
id2625274,1,2016-04-09 03:52:16,2016-04-09 03:56:38,1,-73.99301147460938,40.7197151184082,-73.99019622802734,40.72522354125977,N,262
id3141213,1,2016-03-27 14:34:53,2016-03-27 14:49:52,1,-73.9563217163086,40.78484344482422,-73.97896575927734,40.75081253051758,N,899
id3837492,1,2016-06-16 19:46:36,2016-06-16 20:01:59,1,-73.97293090820312,40.7613639831543,-73.97439575195312,40.79299926757813,N,923
id2741183,1,2016-06-30 15:52:52,2016-06-30 16:05:28,2,-73.98937225341797,40.74174118041992,-74.00621795654298,40.74863052368164,N,756
id0103415,1,2016-01-10 06:47:21,2016-01-10 06:57:21,1,-73.99595642089844,40.750343322753906,-74.00874328613281,40.73166275024415,N,600
id0372489,1,2016-02-14 18:32:27,2016-02-14 18:44:30,2,-73.98273468017578,40.74520492553711,-73.96155548095702,40.77620697021485,N,723
id2068188,2,2016-06-15 20:04:36,2016-06-15 20:29:17,1,-73.97268676757811,40.75908279418945,-74.00753784179686,40.7410545349121,N,1481
id2030986,2,2016-05-06 14:35:16,2016-05-06 14:45:19,1,-74.01365661621094,40.717079162597656,-74.00568389892578,40.71061706542969,N,603
id1123590,1,2016-01-27 13:18:00,2016-01-27 13:37:22,1,-73.98631286621094,40.74033737182617,-73.97610473632812,40.75667572021485,N,1162
id1200917,2,2016-03-02 10:59:31,2016-03-02 11:04:23,5,-73.946533203125,40.77252960205078,-73.95317840576173,40.76776123046875,N,292
id0314912,2,2016-01-26 13:33:15,2016-01-26 15:05:09,5,-73.78343963623048,40.648658752441406,-74.01261138916014,40.7040901184082,N,5514
id2549049,2,2016-06-20 19:19:00,2016-06-20 19:29:30,1,-74.01522827148438,40.71406173706055,-74.00074768066406,40.74533081054688,N,630
id3403824,2,2016-01-12 18:59:04,2016-01-12 19:24:52,6,-73.98499298095702,40.76852035522461,-73.9993896484375,40.71389389038085,N,1548
id2214978,2,2016-04-03 16:06:24,2016-04-03 16:10:02,1,-73.95864868164062,40.772552490234375,-73.96173858642578,40.77693557739258,N,218
id2631688,1,2016-03-28 08:50:14,2016-03-28 09:05:05,1,-73.9898452758789,40.75662231445313,-73.9652786254883,40.771820068359375,N,891
id0685791,2,2016-03-05 23:58:39,2016-03-06 00:32:51,1,-73.9859619140625,40.72261047363281,-73.95918273925781,40.693355560302734,N,2052
id2598120,1,2016-01-27 16:13:27,2016-01-27 16:21:38,1,-73.96026611328125,40.775577545166016,-73.94920349121094,40.77353286743164,N,491
id3717251,2,2016-05-04 15:32:00,2016-05-04 15:40:07,1,-73.95556640625,40.770057678222656,-73.95977783203125,40.77353286743164,N,487
id2243662,1,2016-01-04 16:20:37,2016-01-04 16:24:36,1,-73.95560455322266,40.77682113647461,-73.9600601196289,40.77286911010742,N,239
id3807691,1,2016-04-26 15:15:15,2016-04-26 15:20:06,1,-73.99136352539062,40.74141693115234,-73.98252868652342,40.745548248291016,N,291
id3341504,2,2016-06-21 15:12:36,2016-06-21 15:26:08,1,-73.9867935180664,40.74263000488281,-73.98586273193358,40.75516128540039,N,812
id2369044,1,2016-04-28 06:46:25,2016-04-28 06:49:48,1,-73.97673797607422,40.75532913208008,-73.9777603149414,40.76117706298828,N,203
id2648158,1,2016-05-31 21:43:21,2016-05-31 22:11:12,1,-73.96238708496094,40.759056091308594,-73.95440673828125,40.65517807006836,N,1671
id0204490,2,2016-01-22 19:46:42,2016-01-22 19:51:48,1,-73.99868774414062,40.74000930786133,-74.0029296875,40.730918884277344,N,306
id1719821,2,2016-03-27 12:32:23,2016-03-27 12:37:31,2,-73.95206451416014,40.77746963500977,-73.96228790283203,40.765296936035156,N,308
id3321884,2,2016-02-18 08:28:59,2016-02-18 08:38:03,6,-73.98214721679686,40.767921447753906,-73.96580505371094,40.758655548095696,N,544
id0939204,2,2016-01-12 17:52:25,2016-01-12 18:14:05,5,-73.9851303100586,40.74161148071289,-73.95343017578125,40.77975463867188,N,1300
id2635627,1,2016-05-20 21:52:41,2016-05-20 22:03:24,1,-74.00100708007811,40.73163986206055,-73.99192047119139,40.74890899658203,N,643
id1914236,1,2016-04-16 10:39:54,2016-04-16 10:54:50,2,-73.98503875732422,40.76960372924805,-74.005615234375,40.74559783935547,N,896
id1667053,1,2016-06-14 17:16:14,2016-06-14 17:33:26,1,-73.9892578125,40.74219131469727,-73.9957046508789,40.76457214355469,N,1032
id1775881,1,2016-03-15 23:30:46,2016-03-15 23:48:23,1,-73.9887466430664,40.75876235961913,-73.91808319091797,40.87105178833008,N,1057
id0374289,2,2016-04-04 16:21:36,2016-04-04 16:35:37,2,-73.95781707763672,40.76971054077149,-73.97010803222656,40.78984069824219,N,841
id3334132,2,2016-05-19 15:05:18,2016-05-19 15:21:52,2,-73.9590301513672,40.81509017944336,-73.98103332519531,40.781959533691406,N,994
id1725714,2,2016-06-07 16:34:08,2016-06-07 16:44:22,2,-73.96717071533203,40.793418884277344,-73.98214721679686,40.77074813842773,N,614
id0421500,2,2016-05-31 20:42:56,2016-05-31 20:53:06,3,-74.00785064697266,40.74717712402344,-73.97457122802734,40.79581832885742,N,610
id3388940,2,2016-02-28 00:26:46,2016-02-28 00:31:33,5,-73.95609283447266,40.76769256591797,-73.96458435058595,40.755760192871094,N,287
id2952717,1,2016-04-21 08:46:44,2016-04-21 10:16:29,1,-73.86383819580078,40.76943588256836,-73.98893737792969,40.75897216796875,N,5385
id3406607,2,2016-03-10 10:54:22,2016-03-10 11:00:53,2,-73.992919921875,40.748210906982415,-73.99286651611328,40.73611450195313,N,391
id1874978,1,2016-06-22 08:57:02,2016-06-22 08:58:48,1,-73.99534606933594,40.74481964111328,-73.99867248535155,40.73994827270508,N,106
id1668088,1,2016-04-06 14:03:30,2016-04-06 14:09:27,1,-73.7665023803711,40.71734237670898,-73.78450775146483,40.712623596191406,N,357
id0153779,2,2016-01-02 11:50:14,2016-01-02 11:56:29,1,-73.96147918701173,40.774314880371094,-73.9746551513672,40.75819396972656,N,375
id2748095,1,2016-03-04 07:23:04,2016-03-04 07:27:35,1,-73.97783660888672,40.75333786010742,-73.97318267822266,40.76089477539063,N,271
id3932169,1,2016-01-11 08:54:54,2016-01-11 09:18:38,1,-73.9793701171875,40.78452682495117,-73.97149658203125,40.75821304321289,N,1424
id3077600,2,2016-05-25 08:10:55,2016-05-25 08:29:39,6,-73.96379089355469,40.76618957519531,-73.98782348632812,40.76713943481445,N,1124
id1797059,2,2016-04-15 08:51:33,2016-04-15 09:03:54,1,-73.97733306884766,40.73808288574219,-73.97611999511719,40.74866485595703,N,741
id1887827,2,2016-06-15 19:46:12,2016-06-15 19:50:59,2,-73.95902252197266,40.777915954589844,-73.95220947265625,40.78113174438477,N,287
id0801398,2,2016-06-10 06:34:14,2016-06-10 06:51:11,1,-73.98338317871094,40.76665878295898,-74.0101318359375,40.71937942504883,N,1017
id1714217,1,2016-04-14 20:14:05,2016-04-14 20:47:48,1,-74.00196838378906,40.73785400390625,-73.94280242919923,40.69222259521485,N,2023
id2204547,2,2016-01-21 08:35:21,2016-01-21 08:43:15,1,-73.95527648925781,40.773170471191406,-73.96147155761719,40.76472854614258,N,474
id3192174,1,2016-03-13 01:23:41,2016-03-13 01:34:00,2,-73.98149871826173,40.74980163574219,-73.94776153564453,40.77493286132813,N,619
id3057369,2,2016-01-13 12:13:50,2016-01-13 12:18:57,1,-74.0103759765625,40.72869873046875,-74.0089340209961,40.7193603515625,N,307
id3745500,2,2016-03-02 19:04:47,2016-03-02 19:15:36,1,-73.96118927001955,40.77498245239258,-73.97444915771484,40.75632095336913,N,649
id0542183,1,2016-05-17 14:09:00,2016-05-17 14:17:27,3,-73.9544677734375,40.80562210083008,-73.96192932128906,40.81017684936523,N,507
id0533274,2,2016-05-03 17:59:50,2016-05-03 18:31:22,5,-73.86319732666014,40.7699089050293,-73.97248077392578,40.74052047729492,N,1892
id1652078,1,2016-02-20 02:47:58,2016-02-20 03:03:24,1,-73.99010467529298,40.76115417480469,-73.98031616210938,40.72700881958008,N,926
id2921564,1,2016-01-13 15:52:51,2016-01-13 15:58:29,1,-73.97604370117188,40.7446517944336,-73.98886108398438,40.73655700683594,N,338
id0948078,1,2016-04-14 13:10:02,2016-04-14 13:26:03,1,-73.97333526611328,40.76407241821289,-73.99504089355469,40.74132537841797,N,961
id1898689,2,2016-06-01 18:13:43,2016-06-01 18:19:13,1,-73.97709655761719,40.78519058227539,-73.96360015869139,40.7760124206543,N,330
id0178434,1,2016-06-05 10:42:54,2016-06-05 10:54:59,1,-73.98235321044923,40.73188018798828,-74.0090103149414,40.7177619934082,N,725
id2964770,1,2016-05-07 11:51:31,2016-05-07 11:56:47,1,-73.9502410888672,40.771427154541016,-73.96611022949219,40.75293350219727,N,316
id0970114,1,2016-01-04 11:05:18,2016-01-04 11:20:08,1,-73.8820571899414,40.73785781860352,-73.91908264160156,40.76594924926758,N,890
id2728811,2,2016-06-22 10:48:26,2016-06-22 10:53:48,1,-73.97083282470702,40.78594970703125,-73.97357177734375,40.79248809814453,N,322
id1025167,2,2016-03-02 23:05:01,2016-03-02 23:20:24,1,-73.99993133544923,40.74325180053711,-73.97438049316406,40.7537498474121,N,923
id3243325,2,2016-02-20 19:18:39,2016-02-20 19:27:44,1,-73.9895782470703,40.73828125,-73.99246215820312,40.749378204345696,N,545
id2957207,1,2016-06-24 07:34:01,2016-06-24 07:39:28,2,-73.9684066772461,40.76632690429688,-73.9563751220703,40.77643203735352,N,327
id2055455,1,2016-05-14 21:36:46,2016-05-14 21:42:08,2,-73.98019409179686,40.78334426879883,-73.97169494628906,40.79869079589844,N,322
id3639843,1,2016-02-26 08:05:07,2016-02-26 08:14:25,1,-73.99771881103516,40.74164962768555,-74.00556945800781,40.750892639160156,N,558
id1083186,1,2016-02-29 00:30:56,2016-02-29 00:37:47,1,-73.99114227294923,40.75027847290039,-73.98475646972656,40.736473083496094,N,411
id1853109,2,2016-03-02 10:16:10,2016-03-02 10:50:11,1,-73.95181274414062,40.78192138671875,-73.91757202148438,40.82876968383789,N,2041
id0520240,2,2016-04-17 01:11:24,2016-04-17 01:16:30,2,-73.99494171142578,40.745033264160156,-73.97438049316406,40.754070281982415,N,306
id3801854,2,2016-03-08 10:11:27,2016-03-08 10:18:15,5,-73.95559692382812,40.769290924072266,-73.96173858642578,40.77607345581055,N,408
id3575294,2,2016-02-04 13:38:35,2016-02-04 14:05:19,1,-74.00977325439453,40.70616149902344,-73.99346160888672,40.734539031982415,N,1604
id1932014,1,2016-03-19 11:37:08,2016-03-19 11:49:33,1,-73.98189544677734,40.73251724243164,-73.97701263427734,40.76106262207031,N,745
id2289305,2,2016-05-26 13:59:56,2016-05-26 14:15:12,1,-73.9520034790039,40.76622009277344,-73.95408630371094,40.78731155395508,N,916
